station,WBAN ,date,temp,dewpoint, visibility,windspeed,precipitation,snow_depth,indicator
703985,25377,20130402,41.5,32.2,10,6.9, 0.00I,999.9,0
703985,25377,20130403,40.8,30.6,9.9,5.2, 0.00I,999.9,0
704540,25704,20130401,33.3,25.5,9.6,13.8, 0.41G,999.9,0
704540,25704,20130402,35.7,29.5,6.7,19.3, 0.02G,999.9,0
704540,25704,20130403,37.6,34,8,16.3, 0.00G,999.9,0
704890,25616,20130401,37.5,30,10,10.2, 0.22G,999.9,10000
704890,25616,20130402,36.1,27.5,9.5,10, 0.00G,999.9,11000
704890,25616,20130403,36.3,33.5,3.5,28.9, 0.57A,999.9,10000
704898,99999,20130401,8.3,2.7,8.4,3, 0.00H,999.9,1000
704898,99999,20130402,14.7,9.6,8.9,6.9, 0.00A,999.9,0
711680,99999,20130401,24.7,14.4,999.9,9, 0.00G,0.4,0
711680,99999,20130402,28.9,17.9,999.9,3.4, 0.00G,0.4,0
720110,53983,20130401,67.6,56.7,10,3, 0.00I,999.9,0
720110,53983,20130402,70.1,61.7,8.4,4.9,99.99,999.9,10010
720110,53983,20130403,58.2,57,5.6,4,99.99,999.9,10010
720120,63837,20130401,67.1,60.6,9.6,7.1,99.99,999.9,10000
720120,63837,20130402,60.4,54.5,10,4.6, 0.00I,999.9,0
720120,63837,20130403,53.8,53.8,4.9,0.7, 0.00I,999.9,0
720137,4867,20130401,36.3,22.5,10,9.9, 0.00I,999.9,0
720137,4867,20130402,32,17.3,10,7.6, 0.00I,999.9,0
720137,4867,20130403,32.2,18.1,10,3.4, 0.00I,999.9,0
720141,4868,20130401,37.3,23,10,10.2, 0.00I,999.9,0
720141,4868,20130402,33.1,16.6,10,5.7, 0.00I,999.9,0
720141,4868,20130403,33.2,18.1,10,3.8, 0.00I,999.9,0
720151,3049,20130401,64.6,39.4,10,5.1, 0.00G,999.9,0
720151,3049,20130402,63.6,44.5,9.9,9.1, 0.00G,999.9,10010
720151,3049,20130403,49.5,43.3,8.6,7.4, 0.00I,999.9,0
720160,63884,20130401,45,40.7,8.3,999.9,99.99,999.9,10000
720160,63884,20130402,39.8,25,10,999.9, 0.00I,999.9,0
720160,63884,20130403,32.2,25,10,999.9, 0.00I,999.9,0
720165,99999,20130401,40.2,21.6,10,7.7, 0.00I,999.9,0
720165,99999,20130402,40.1,24.1,10,5, 0.00I,999.9,0
720169,99999,20130401,46.1,17.1,10,9.4, 0.00I,999.9,0
720169,99999,20130402,37.9,17.9,10,1.8, 0.00I,999.9,0
720170,63851,20130401,50.6,38,9.9,5.7, 0.01G,999.9,0
720170,63851,20130402,40.9,23.1,10,2.6, 0.00G,999.9,0
720170,63851,20130403,39.7,21.5,10,1.6, 0.00I,999.9,0
720172,53996,20130401,58.5,43.2,10,1.2, 0.00I,999.9,0
720172,53996,20130402,54.2,44.6,8.9,6.1,99.99,999.9,10000
720172,53996,20130403,42.2,42.1,8.2,9.9,99.99,999.9,10000
720175,99999,20130401,59.1,50.7,7.2,1.4, 0.01C,999.9,110000
720175,99999,20130402,56.8,44.7,10,7.1, 0.00B,999.9,0
720193,99999,20130401,49.3,45,10,1.7, 0.00I,999.9,0
720193,99999,20130402,52.9,44.1,10,1.6, 0.00I,999.9,0
720198,54813,20130401,23.5,13.4,999.9,16.5, 0.04G,999.9,0
720198,54813,20130402,26,12.6,999.9,10.6, 0.01G,999.9,0
720198,54813,20130403,27,10.9,999.9,10, 0.00G,999.9,0
720202,99999,20130401,53.8,50.5,8.3,3, 0.00I,999.9,0
720202,99999,20130402,52.5,49.5,9,2.4, 0.00I,999.9,0
720254,99999,20130401,55.5,46.6,9,2.5, 0.00I,999.9,0
720254,99999,20130402,53.9,47.2,9.8,1.4, 0.00I,999.9,0
720257,63835,20130401,67.4,60.7,9.1,4.1,99.99,999.9,10000
720257,63835,20130402,63,51,10,1, 0.00I,999.9,0
720257,63835,20130403,58.6,54,8.3,0, 0.00I,999.9,0
720258,4997,20130401,23.5,11.4,10,9.3, 0.00I,999.9,0
720258,4997,20130402,25.5,12,10,6.5, 0.00I,999.9,0
720258,4997,20130403,25.6,9,10,1.7, 0.00I,999.9,0
720259,63844,20130401,51.5,42.6,7.7,3, 0.06G,999.9,110000
720259,63844,20130402,49.9,20.7,10,5.3, 0.00G,999.9,0
720259,63844,20130403,46.9,17.5,10,5, 0.00I,999.9,0
720261,53976,20130401,60.4,45.4,7,3, 0.00G,999.9,0
720261,53976,20130402,60.1,48.4,5.9,7, 0.00G,999.9,10010
720261,53976,20130403,49.6,48,6.3,5.1,99.99,999.9,10010
720262,94076,20130401,38.6,24.4,10,2.5,99.99,999.9,10000
720262,94076,20130402,37.6,32.3,9.9,3,99.99,999.9,10000
720262,94076,20130403,33.6,31.8,5.3,0.3,99.99,999.9,111000
720264,63827,20130401,45.7,41,8.6,6.8, 0.03G,999.9,110000
720264,63827,20130402,37.2,20.4,10,6.5, 0.03G,999.9,0
720265,63833,20130401,66.5,52.3,9.4,4.6, 0.29G,999.9,10000
720265,63833,20130402,61.1,43.2,10,2, 0.00G,999.9,0
720265,63833,20130403,60.8,35.8,10,4.7, 0.00I,999.9,0
720266,54809,20130401,36.3,22.6,10,10.9, 0.00I,999.9,0
720266,54809,20130402,31.4,14.6,10,5.9, 0.00I,999.9,0
720266,54809,20130403,29.2,13,10,1.4, 0.00I,999.9,0
720267,23224,20130401,54.6,47.6,9.8,4.1, 0.00I,999.9,0
720267,23224,20130402,54.8,46.2,10,3.8, 0.00I,999.9,0
720267,23224,20130403,56.1,49.3,10,1.9, 0.00I,999.9,0
720268,53882,20130401,67.9,60.3,10,5.8,99.99,999.9,10000
720268,53882,20130402,65.4,52.5,10,2.9, 0.00I,999.9,0
720268,53882,20130403,63,52.6,10,1.7, 0.00I,999.9,0
720269,12982,20130401,75.6,66.5,7.7,7.1, 0.15G,999.9,0
720269,12982,20130402,75.8,68.3,9.4,7.6, 0.00G,999.9,0
720269,12982,20130403,75.6,70.2,9.7,7.3, 0.00I,999.9,0
720271,3044,20130401,69.7,45.5,10,8.3, 0.00G,999.9,0
720271,3044,20130402,59.1,44.5,7.9,11.9, 0.00G,999.9,0
720271,3044,20130403,41.8,38.2,5.7,12.5, 0.00I,999.9,0
720272,94282,20130401,50.1,46.6,9.6,4.4, 0.00I,999.9,0
720272,94282,20130402,50.4,49,10,3.6, 0.00I,999.9,0
720273,12981,20130401,71.4,65.7,9.6,6, 0.00G,999.9,10000
720273,12981,20130402,69.5,67.2,6.9,6.7, 0.00G,999.9,110000
720273,12981,20130403,67.4,67.4,6.9,8.6,99.99,999.9,10000
720274,93799,20130401,62.3,56.5,9.8,4.3, 0.27G,999.9,10000
720274,93799,20130402,55.6,39.6,10,3.1, 0.04G,999.9,0
720274,93799,20130403,48.6,42.7,10,0.8, 0.00G,999.9,0
720275,4872,20130401,40,20.2,9.8,8.3,99.99,999.9,1000
720275,4872,20130402,31.7,12.1,10,6.3, 0.00I,999.9,0
720275,4872,20130403,30,10.4,10,3.1, 0.00I,999.9,0
720276,12983,20130401,77.4,65.4,5.6,9.1, 0.00I,999.9,0
720276,12983,20130402,75.7,67.5,6,10,99.99,999.9,10000
720276,12983,20130403,76.2,67.4,7,4, 0.00I,999.9,0
720277,63843,20130401,60.1,45.9,9.5,4.8, 0.00G,999.9,10000
720277,63843,20130402,54.8,30.3,10,6.2, 0.00I,999.9,0
720277,63843,20130403,54.2,23.2,10,6,99.99,999.9,10000
720278,3704,20130401,58.7,48.3,9.9,4.2,99.99,999.9,10000
720278,3704,20130402,48.3,26.8,10,5.8, 0.00I,999.9,0
720278,3704,20130403,38,26.6,10,2.3, 0.00I,999.9,0
720279,3705,20130401,63.6,55.8,9.7,5.6, 0.14G,999.9,10000
720279,3705,20130402,56.1,35.7,10,2.3, 0.00G,999.9,0
720279,3705,20130403,49.8,41.5,10,0.3, 0.00I,999.9,0
720281,53969,20130401,62.6,42,10,4.8, 0.00I,999.9,0
720281,53969,20130402,47.8,40.9,8.2,10.6, 0.00I,999.9,0
720281,53969,20130403,41.6,40,4.6,10.7, 0.00I,999.9,0
720282,3736,20130401,56.2,50,9.1,5, 0.04G,999.9,10000
720282,3736,20130402,47,31.9,10,6.3, 0.01G,999.9,0
720282,3736,20130403,42.9,35.9,10,2.5, 0.00G,999.9,0
720283,4927,20130401,25.2,16.7,10,12.6, 0.00I,999.9,0
720283,4927,20130402,25.9,17.6,10,9.3, 0.00I,999.9,0
720283,4927,20130403,27.4,17.4,10,1.3, 0.00I,999.9,0
720284,4877,20130401,33.4,21,9.8,9.5, 0.00G,999.9,1000
720284,4877,20130402,28.7,14.9,10,7.6, 0.00I,999.9,0
720284,4877,20130403,25.7,14.4,10,2.2, 0.00I,999.9,0
720285,3734,20130401,56.2,47,6,4.1, 0.22G,999.9,0
720285,3734,20130402,46.2,28.8,10,4.9, 0.00G,999.9,0
720285,3734,20130403,37.2,28.6,10,1.5, 0.00I,999.9,0
720286,53977,20130401,65.1,51.2,9.9,3, 0.00G,999.9,0
720286,53977,20130402,67.1,56.9,8,7.3, 0.06G,999.9,10010
720287,53967,20130401,61.3,45.6,10,1.7, 0.27G,999.9,0
720287,53967,20130402,57.7,49,9.4,8.8, 0.11G,999.9,10010
720287,53967,20130403,47.1,45.8,7.8,11.8, 0.00G,999.9,10000
720288,3711,20130401,58.9,46.4,8.8,5, 0.28G,999.9,10000
720288,3711,20130402,48.7,24.6,10,5.1, 0.00G,999.9,0
720288,3711,20130403,42.5,23.5,10,1.7, 0.00I,999.9,0
720291,53970,20130401,63.1,49.7,9.9,2.7, 0.16G,999.9,0
720291,53970,20130402,67.1,56.4,9.5,7.2, 0.00G,999.9,0
720291,53970,20130403,57.2,47.3,10,7.8, 0.00I,999.9,0
720293,4989,20130401,30.7,20.6,9.9,12.3, 0.00I,999.9,0
720293,4989,20130402,30,20.4,10,8.2, 0.00I,999.9,0
720293,4989,20130403,27.7,22.1,10,1.5, 0.00I,999.9,0
720294,53898,20130401,64.6,49.4,7.8,5.2,99.99,999.9,10000
720294,53898,20130402,59.5,32.8,7.8,5.4, 0.00I,999.9,0
720294,53898,20130403,58.6,28.6,9.7,5.3, 0.00I,999.9,0
720295,53972,20130401,66.3,51,10,5.1, 0.00G,999.9,0
720295,53972,20130402,65.8,57.2,7.8,6.1, 0.00G,999.9,10010
720295,53972,20130403,59.8,53,9.7,9.9,99.99,999.9,10000
720296,53945,20130401,65.1,56.9,7.8,2.1, 0.00I,999.9,100000
720296,53945,20130402,66.6,58.3,9.2,3.3,99.99,999.9,10000
720296,53945,20130403,65.4,61.1,7.3,6.2,99.99,999.9,10000
720297,3730,20130401,61,48.9,10,6.5, 0.00I,999.9,0
720297,3730,20130402,49.4,28.7,10,6, 0.00I,999.9,0
720297,3730,20130403,41,29.8,10,2.5, 0.00I,999.9,0
720298,53971,20130401,64.3,55.7,8.8,2.1, 0.00I,999.9,100000
720298,53971,20130402,66.9,54.5,10,5.3, 0.00I,999.9,0
720298,53971,20130403,58.8,55.4,10,8.2,99.99,999.9,10000
720299,53966,20130401,63.6,47.8,10,2.9, 0.00G,999.9,0
720299,53966,20130402,65.6,57.1,7.4,5.9, 0.00G,999.9,10000
720299,53966,20130403,57.8,51,9.7,9.3, 0.00I,999.9,0
720301,63846,20130401,68.3,62.4,9.4,4.8,99.99,999.9,10000
720301,63846,20130402,63.1,49.2,10,3.1, 0.00I,999.9,0
720301,63846,20130403,59.2,54.2,8.3,0.5, 0.00I,999.9,0
720302,53963,20130401,61.9,46.5,9.6,0.5, 0.00I,999.9,0
720302,53963,20130402,62.4,47.2,9.8,5.9, 0.00I,999.9,0
720302,53963,20130403,47.4,39.8,10,9.1, 0.00I,999.9,0
720303,53973,20130401,70.5,61.1,9.6,2.9, 0.00G,999.9,10000
720303,53973,20130402,67.4,61.3,8.9,4.6, 0.00G,999.9,10010
720303,53973,20130403,61,58.1,9.7,9, 0.42A,999.9,10010
720304,64752,20130401,49.3,40.3,6,6.3, 0.00I,999.9,0
720304,64752,20130402,39.6,15,10,6.8, 0.00I,999.9,0
720304,64752,20130403,37,14.4,10,4.2, 0.00I,999.9,0
720305,53964,20130401,64.2,44,10,3.7, 0.00G,999.9,0
720305,53964,20130402,59.8,49,9.5,7.6, 0.02G,999.9,10000
720305,53964,20130403,48.9,47.9,6.3,10.4, 0.00G,999.9,10000
720306,53879,20130401,43.3,22.4,10,10, 0.00G,999.9,0
720306,53879,20130402,37.5,18.1,10,6, 0.00G,999.9,0
720306,53879,20130403,39.4,21,10,3.5, 0.00G,999.9,0
720307,63804,20130401,58.2,45,8.3,4.8, 0.00I,999.9,0
720307,63804,20130402,46,29,10,4.5, 0.00I,999.9,0
720307,63804,20130403,45,23.6,10,5.4, 0.00I,999.9,0
720308,4992,20130401,33.5,26.9,9.5,7.4, 0.01G,999.9,11000
720308,4992,20130402,35.1,25.9,10,1.2, 0.00G,999.9,0
720308,4992,20130403,41.7,29.1,10,2.8, 0.00I,999.9,0
720309,4947,20130401,40.5,17.4,10,11.3, 0.00I,999.9,0
720309,4947,20130402,38,12.2,10,5.8, 0.00I,999.9,0
720309,4947,20130403,36,18.4,10,7.4, 0.00I,999.9,0
720311,53962,20130401,61.3,47.1,8.5,1.1, 0.00I,999.9,0
720311,53962,20130402,64.1,48.9,10,5.7, 0.00I,999.9,0
720311,53962,20130403,50.6,39.6,10,10.7, 0.00I,999.9,0
720312,4964,20130401,34,20.5,10,11.8,99.99,999.9,10000
720312,4964,20130402,33.4,19,10,5.8, 0.00I,999.9,0
720312,4964,20130403,32.8,21.4,10,3.1, 0.00I,999.9,0
720313,3052,20130401,52.5,37.8,9.9,12.2,99.99,999.9,10000
720313,3052,20130402,33.1,29.7,5.9,14.3,99.99,999.9,11000
720313,3052,20130403,31.4,30.2,3.8,12.5, 0.00I,999.9,0
720314,93983,20130401,63.7,54.1,9.4,2.1, 0.83G,999.9,0
720314,93983,20130402,68.2,57.2,9.9,5.7, 0.00G,999.9,10000
720314,93983,20130403,62.5,55.8,10,9.5,99.99,999.9,10000
720315,3045,20130401,46.2,34.7,10,9.9, 0.00G,999.9,0
720315,3045,20130402,34.5,28.8,7.2,11.1, 0.00I,999.9,0
720315,3045,20130403,32.6,31.3,5.4,10.2, 0.00I,999.9,0
720316,12984,20130401,74.5,66.3,9.2,9.9, 0.00I,999.9,10
720316,12984,20130402,74.7,67.9,8.7,10.4, 0.01G,999.9,10010
720316,12984,20130403,74.9,69.5,8.8,10.9, 0.00G,999.9,10000
720317,3735,20130401,51.5,42.1,6.3,4.7, 0.01A,999.9,110000
720317,3735,20130402,43.4,19.8,10,8.1, 0.00I,999.9,0
720317,3735,20130403,33.8,17,10,2.5, 0.00I,999.9,0
720318,53965,20130401,63.9,45.1,10,4.6, 0.00G,999.9,0
720318,53965,20130402,58.3,47.2,10,9.1, 0.05G,999.9,10000
720318,53965,20130403,44.3,42.7,7.6,9.9, 0.00G,999.9,10000
720319,63841,20130401,46.8,29,10,9.2, 0.00G,999.9,10000
720319,63841,20130402,38.3,19.4,10,4.8, 0.00I,999.9,0
720319,63841,20130403,33.6,22.7,10,0.3, 0.00I,999.9,0
720320,53981,20130402,64.7,63.2,8.5,8.6, 0.00G,999.9,10000
720320,53981,20130403,57.8,54.6,9.1,11.8,99.99,999.9,10010
720321,4893,20130401,25.8,17.2,9.5,16.3,99.99,999.9,1000
720321,4893,20130402,25.5,15.6,9.6,11.1,99.99,999.9,1000
720321,4893,20130403,23.7,11.7,10,9.2, 0.00I,999.9,0
720322,4129,20130401,47.2,33.9,9.9,2, 0.00I,999.9,0
720322,4129,20130402,46.5,37.6,10,2.3, 0.00I,999.9,0
720322,4129,20130403,48.2,41.8,10,0.3, 0.00I,999.9,0
720323,93947,20130401,62.7,55,9.9,2, 0.06G,999.9,0
720323,93947,20130402,68,60.2,8.8,5.8, 0.01G,999.9,10000
720323,93947,20130403,55.9,54.5,9.1,6.3, 0.00G,999.9,10010
720324,64753,20130401,47,39.7,5.7,6, 0.00I,999.9,0
720324,64753,20130402,35.4,12.3,10,6.9, 0.00I,999.9,0
720324,64753,20130403,34.8,11.8,10,6, 0.00I,999.9,0
720326,4981,20130401,29.9,16.4,10,11.1, 0.00I,999.9,0
720326,4981,20130402,29.2,16.2,10,7, 0.00I,999.9,0
720326,4981,20130403,27.5,17.3,10,3.1, 0.00I,999.9,0
720327,4995,20130401,27.1,13.2,10,10.9, 0.00I,999.9,0
720327,4995,20130402,27,13.2,10,7.7, 0.00I,999.9,0
720327,4995,20130403,28.6,14,10,4, 0.00I,999.9,0
720328,63832,20130401,43.2,38.9,9.5,8.9,99.99,999.9,10000
720328,63832,20130402,33.7,13.9,10,6.5,99.99,999.9,10000
720328,63832,20130403,32.6,12.6,10,0.6, 0.00I,999.9,0
720330,63853,20130401,47.9,31.5,10,7.9,99.99,999.9,10000
720330,63853,20130402,38.5,21.7,10,4.7, 0.00I,999.9,0
720330,63853,20130403,36.8,27.6,10,1.7, 0.00I,999.9,0
720333,53175,20130401,57.8,48.9,9.9,5.8, 0.00G,999.9,0
720333,53175,20130402,59.4,48.7,10,5.1, 0.00G,999.9,0
720333,53175,20130403,57.7,47.3,10,5.3, 0.00I,999.9,0
720334,99999,20130401,47.8,38.2,5.9,6.2, 0.02G,999.9,0
720334,99999,20130402,38.7,15.6,10,7.5, 0.00G,999.9,0
720339,99999,20130401,77,28.2,10,6.9, 0.00I,999.9,0
720339,99999,20130402,72.8,21.8,10,9.5, 0.00I,999.9,0
720340,54818,20130401,28.5,16.6,8.9,11,99.99,999.9,1000
720340,54818,20130402,30.3,12.2,10,9, 0.00I,999.9,0
720340,54818,20130403,26.5,15.7,10,0.9, 0.00I,999.9,0
720342,53947,20130401,49.7,43.7,10,9.6, 0.00G,999.9,10010
720342,53947,20130402,37.5,35.6,7.7,15.1, 0.37C,999.9,10010
720342,53947,20130403,35.9,35.9,3.8,14.2, 0.03A,999.9,10000
720343,54852,20130401,31.1,13.6,10,9.4, 0.00I,999.9,0
720343,54852,20130402,30,13,10,7.5, 0.00I,999.9,0
720343,54852,20130403,30.2,14.8,10,4.7, 0.00I,999.9,0
720344,54920,20130401,27.8,17.5,9.2,8.6,99.99,999.9,1000
720344,54920,20130402,30.5,17.6,10,1.6, 0.00I,999.9,0
720344,54920,20130403,33.7,25.3,10,4.4, 0.00I,999.9,0
720345,94086,20130401,36.1,20.5,10,5, 0.00I,999.9,0
720345,94086,20130402,39.2,22.3,10,4.3, 0.00I,999.9,0
720345,94086,20130403,39.6,10.2,10,5.2, 0.00I,999.9,0
720347,63877,20130401,63.4,50.3,7.9,3.7,99.99,999.9,10010
720347,63877,20130402,58.7,38.8,10,2.8, 0.00I,999.9,0
720347,63877,20130403,55.6,33.8,10,1, 0.00I,999.9,0
720348,63886,20130401,67.3,56.1,7.9,2.2,99.99,999.9,10010
720348,63886,20130402,59.1,43.8,10,1.4, 0.00I,999.9,0
720348,63886,20130403,57.6,41.2,10,0, 0.00I,999.9,0
720351,54919,20130401,33.1,19.5,10,12.8, 0.00I,999.9,0
720351,54919,20130402,30.9,16.2,10,7.2, 0.00I,999.9,0
720351,54919,20130403,30.7,19.1,10,5.7, 0.00I,999.9,0
720353,63875,20130401,46.7,40.8,5.8,2.1, 0.10G,999.9,110000
720353,63875,20130402,43.4,22.6,10,4.5, 0.00G,999.9,0
720353,63875,20130403,39.5,20.8,10,2.2, 0.00I,999.9,0
720354,63901,20130401,60.2,42.2,10,5.4, 0.00I,999.9,0
720354,63901,20130402,43.6,37.4,8.4,16.6, 0.01G,999.9,10010
720354,63901,20130403,40,37.4,5.4,14, 0.00G,999.9,10000
720355,3732,20130401,42,36.4,5.5,4.4, 0.00I,999.9,0
720355,3732,20130402,36.9,17.3,10,6.5, 0.00I,999.9,0
720355,3732,20130403,35.4,15.6,10,2.9, 0.00I,999.9,0
720357,53993,20130401,51.7,41.1,10,3.9, 0.00I,999.9,0
720357,53993,20130402,39.2,36.7,10,9.4,99.99,999.9,10000
720357,53993,20130403,37.4,37.4,7.3,8.5,99.99,999.9,10000
720361,63870,20130401,66.4,58.6,9.2,4.2, 0.01G,999.9,0
720361,63870,20130402,64.2,47,10,2.6, 0.00G,999.9,0
720361,63870,20130403,57.6,49.7,10,0, 0.00I,999.9,0
720362,63874,20130401,63.1,56.3,8.6,4.5, 0.57G,999.9,10010
720362,63874,20130402,62.5,46.2,10,2.4, 0.01G,999.9,0
720362,63874,20130403,59.5,46.6,10,3.1, 0.00G,999.9,0
720363,63872,20130401,65.6,58.3,7.9,3.3, 2.28G,999.9,10010
720363,63872,20130402,61,45.9,10,1.8, 0.05G,999.9,0
720363,63872,20130403,57.4,48.1,10,2, 0.00G,999.9,0
720365,99999,20130401,52.9,9999.9,6.3,0.9, 0.33G,999.9,110000
720365,99999,20130402,50.5,9999.9,4.5,3.4, 0.10G,999.9,110000
720367,99999,20130401,20.5,12.1,10,10.3, 0.00I,999.9,0
720367,99999,20130402,21.4,13.6,10,4.7, 0.00I,999.9,0
720369,4135,20130401,38.5,24.3,10,4.8, 0.00I,999.9,0
720369,4135,20130402,38.7,29.8,10,3.7, 0.00I,999.9,0
720369,4135,20130403,37.6,25.8,10,6.8, 0.00I,999.9,0
720371,54850,20130401,35.3,19.2,9.9,12.2,99.99,999.9,1000
720371,54850,20130402,30.9,14.6,10,6.5, 0.00I,999.9,0
720371,54850,20130403,27.5,13.3,10,2.1, 0.00I,999.9,0
720373,92824,20130401,72.4,61.6,10,6.4, 0.00I,999.9,0
720373,92824,20130402,72.3,57.3,7.5,2.5, 0.00I,999.9,100000
720373,92824,20130403,70.4,59.6,10,3.8, 0.00I,999.9,0
720374,92825,20130401,70,61.7,10,6.2, 0.00I,999.9,0
720374,92825,20130402,70.3,61.4,9.4,2.3, 0.00I,999.9,0
720374,92825,20130403,68.2,59.4,10,3.5, 0.00I,999.9,0
720375,54844,20130401,23.5,16.8,9.1,8.4,99.99,999.9,1000
720375,54844,20130402,21.5,15.8,7.7,5.6,99.99,999.9,1000
720375,54844,20130403,20.6,16.2,8.8,4.3,99.99,999.9,1000
720376,63880,20130401,58.8,45.4,8.4,5,99.99,999.9,110000
720376,63880,20130402,52.2,35.5,10,6.3, 0.00I,999.9,0
720376,63880,20130403,47,30.8,10,6.6, 0.00I,999.9,0
720377,13917,20130401,53,46,10,6.6, 0.27G,999.9,0
720377,13917,20130402,44.6,36.4,10,9.8, 0.00G,999.9,10000
720377,13917,20130403,39.4,34.4,10,8.2, 0.00H,999.9,10000
720378,99999,20130401,39.8,28.1,9.5,9.2, 0.06G,999.9,1000
720378,99999,20130402,30,15,9.8,6.7, 0.00G,999.9,1000
720379,63882,20130401,46.2,39.5,5.2,4.4, 0.00G,999.9,100000
720379,63882,20130402,39.4,21.4,10,3.9, 0.00I,999.9,0
720379,63882,20130403,32.3,24.8,10,1.1, 0.00I,999.9,0
720383,53847,20130401,68.1,55,10,8.7, 0.00G,999.9,0
720383,53847,20130402,62.5,46.2,10,4.4, 0.00G,999.9,0
720383,53847,20130403,60.7,51.1,10,2.1, 0.00G,999.9,0
720386,99999,20130401,27.1,10.7,10,14.7, 0.00I,999.9,0
720386,99999,20130402,30.6,13.4,10,6, 0.00I,999.9,0
720388,99999,20130401,52,45.4,7.4,0, 0.00I,999.9,100000
720388,99999,20130402,51.8,47.6,9.4,0.2, 0.00I,999.9,0
720389,99999,20130401,51.9,40.8,6.1,5, 0.00I,999.9,0
720389,99999,20130402,44.2,15.2,10,7.4, 0.00I,999.9,0
720391,99999,20130401,74.5,66,8.3,6.7, 0.00I,999.9,0
720391,99999,20130402,73.8,68.1,9.4,8.5,99.99,999.9,10010
720392,99999,20130401,68.1,59.4,10,7.5, 0.00I,999.9,0
720392,99999,20130402,63.4,50.4,10,2.1, 0.00I,999.9,0
720393,99999,20130401,57.2,38.2,10,10, 0.00I,999.9,0
720393,99999,20130402,36,32.8,5.3,13.7,99.99,999.9,11000
720394,99999,20130401,58.8,51.8,6.1,0.4, 0.00H,999.9,110000
720394,99999,20130402,53.8,38.1,10,9.4, 0.00I,999.9,0
720395,99999,20130401,73.6,61,9.6,3.9,99.99,999.9,10000
720395,99999,20130402,72.9,63.1,10,7.1, 0.00I,999.9,0
720397,99999,20130401,44.3,32.2,9.9,7.5,99.99,999.9,10000
720397,99999,20130402,34.2,14.8,10,3.7, 0.00I,999.9,0
720398,99999,20130401,28,10.8,10,10, 0.00G,999.9,0
720398,99999,20130402,26.8,10.5,10,8.8, 0.00I,999.9,0
720401,99999,20130401,52.9,42.6,8.1,0.5, 0.00I,999.9,100000
720401,99999,20130402,49.5,33.8,8.8,3.2,99.99,999.9,10000
720404,99999,20130401,63.3,42.1,10,4.5, 0.00I,999.9,0
720404,99999,20130402,54,42.8,9.6,11.6,99.99,999.9,10010
720405,99999,20130401,31.8,21.8,9.1,9.9, 0.02G,999.9,11000
720405,99999,20130402,36.3,19.5,10,2, 0.00G,999.9,0
720406,99999,20130401,54.9,53.7,7,2.3,99.99,999.9,110000
720406,99999,20130402,53.3,51.4,7.6,2.4, 0.00I,999.9,100000
720408,99999,20130401,48.5,40.2,5.7,9.4,99.99,999.9,110000
720408,99999,20130402,37.6,14.5,10,11.9, 0.00I,999.9,0
720411,99999,20130401,40.3,18.1,10,5, 0.00I,999.9,0
720411,99999,20130402,38.9,18.1,10,6.2, 0.00I,999.9,0
720412,99999,20130401,30.8,20.3,9.7,12.5,99.99,999.9,1000
720412,99999,20130402,31.1,19.9,10,5.3, 0.00I,999.9,0
720413,99999,20130401,56.7,49,5.7,4.2, 0.05G,999.9,100000
720413,99999,20130402,50.7,32.9,10,6.4, 0.00G,999.9,0
720414,99999,20130401,41,28.1,9.7,10.4,99.99,999.9,11000
720414,99999,20130402,31.4,14.7,10,9.1, 0.00I,999.9,0
720415,99999,20130401,30,19.2,9.4,11.8,99.99,999.9,11000
720415,99999,20130402,28.8,14.4,9.8,7.7,99.99,999.9,1000
720426,99999,20130401,46.5,38.1,9.9,7.8,99.99,999.9,10000
720426,99999,20130402,37.9,32.1,10,9.1,99.99,999.9,11000
720436,99999,20130401,47.3,37.1,10,6.9, 0.00I,999.9,0
720436,99999,20130402,40.5,27.4,9.5,7.3, 0.00I,999.9,0
720437,99999,20130401,42.3,26.5,10,7.7, 0.00I,999.9,0
720437,99999,20130402,39.6,28.1,9.8,8.3, 0.00I,999.9,0
720443,99999,20130401,50.6,41,10,7.8, 0.00G,999.9,0
720443,99999,20130402,41.7,27.2,10,4.4, 0.00I,999.9,0
720447,99999,20130401,49.7,38.9,9.9,7.6, 0.00I,999.9,0
720447,99999,20130402,42.3,22.5,10,5.9, 0.00I,999.9,0
720448,99999,20130401,46.3,37.9,9.9,6.9, 0.00I,999.9,0
720448,99999,20130402,38.6,20.1,10,3.8, 0.00I,999.9,0
720455,99999,20130401,47.8,37.5,9.9,8.1, 0.00I,999.9,0
720455,99999,20130402,39.1,19.1,10,4.5, 0.00I,999.9,0
720456,99999,20130401,45.8,37.4,10,7.3, 0.00I,999.9,0
720456,99999,20130402,37.6,20.8,10,3.7, 0.00I,999.9,0
720458,99999,20130401,49.2,40.6,9.8,5.2,99.99,999.9,10000
720458,99999,20130402,40.6,18.4,10,3.7, 0.00I,999.9,0
720466,99999,20130401,64.4,56.4,8.5,4, 0.09G,999.9,0
720466,99999,20130402,69.6,55.6,10,3.4, 0.00G,999.9,0
720467,99999,20130401,61.5,47.3,7.9,2.3, 0.79G,999.9,10000
720467,99999,20130402,60.1,35.1,10,2.4, 0.00G,999.9,0
720476,99999,20130401,41.6,21.6,10,9.4,99.99,999.9,1000
720476,99999,20130402,36.8,14.4,10,3.9, 0.00I,999.9,0
